"","HaulID","Survey_Acronym.x","Ship","GearType","Gear","YearShot","MonthShot","DayShot","TimeShot","HaulDur_min","ShootLat_degdec","ShootLong_degdec","ICESStSq","SurvStratum","Depth_m","Distance_km","WingSpread_m","DoorSpread_m","NetOpen_m","WingSwpArea_sqkm","WingSwpVol_CorF","DoorSwptArea_CorF","DoorSwptVol_CorF","Survey_Acronym.y","SpeciesSciName","Aphia_Code","FishLength_cm","Number","DensAbund_N_Sqkm","DensBiom_kg_Sqkm","DensAbund_N_Sqkm_RAW","CommonName","WalkerCoeffApplied"
"34","CSBBFraOT4/THA2/2003/165","CSBBFraOT4","THA2","OT","GOV",2003,11,30,1011,30,48.9266,-7.3199,"2.60E+03","4",140,3.947140821,19,97,4.3,0.074995676,232.5581395,0.195876289,45.55262527,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",16,220.515113395986,202.59446931,213.34563456,"Lesser spotted dogfish",TRUE
"35","CSBBFraOT4/THA2/2003/72","CSBBFraOT4","THA2","OT","GOV",2003,11,4,711,30,48.3039,-6.0073,"2.50E+04","4",127,3.588646545,19.30753728,96,4.3,0.069287927,232.5581395,0.20112018,46.77213489,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",5,75.5300988842515,74.55801831,72.1626439,"Lesser spotted dogfish",TRUE
"36","CSBBFraOT4/THA2/2003/91","CSBBFraOT4","THA2","OT","GOV",2003,11,11,732,30,48.4638,-7.4252,"2.50E+03","4",136,3.57998817,19.42320955,96,3.2,0.06953486,312.5,0.202325099,63.22659358,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,29.1744963525624,21.457126496,28.76255144,"Lesser spotted dogfish",TRUE
"37","CSBBFraOT4/THA2/2003/96","CSBBFraOT4","THA2","OT","GOV",2003,11,12,938,29,48.3181,-9.1613,"2.50E+01","5",174,3.418245531,19,97,3.2,0.064946665,312.5,0.195876289,61.21134021,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,16.060401648759,14.46616656,15.3972494,"Lesser spotted dogfish",TRUE
"38","CSBBFraOT4/THA2/2003/97","CSBBFraOT4","THA2","OT","GOV",2003,11,12,1210,30,48.3239,-8.8364,"2.50E+02","5",176,3.663105168,19,91,3.6,0.069598998,277.7777778,0.208791209,57.997558,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,29.6298093069985,24.39431901,28.73604581,"Lesser spotted dogfish",TRUE
"39","CSBBFraOT4/THA2/2003/98","CSBBFraOT4","THA2","OT","GOV",2003,11,12,1615,29,48.3505,-7.9956,"2.50E+03","5",178,3.839732996,20,95.1273982,4.1,0.07679466,243.902439,0.210244371,51.27911488,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,13.7417219703973,16.29168374,13.02173877,"Lesser spotted dogfish",TRUE
"40","CSBBFraOT4/THA2/2004/105","CSBBFraOT4","THA2","OT","GOV",2004,11,30,806,30,48.0371,-7.4602,"2.50E+03","5",175,3.601986,19.85518,94,3.3,0.07151807,303.0303,0.2112253,64.00766,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,28.1742341561923,19.724103,27.96496,"Lesser spotted dogfish",TRUE
"41","CSBBFraOT4/THA2/2004/108","CSBBFraOT4","THA2","OT","GOV",2004,11,30,1458,30,48.0021,-6.9014,"2.50E+04","4",164,3.465305,19.74304,94,3.6,0.06841566,277.7778,0.2100324,58.34232,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",10,149.628523935882,127.211407,146.1654,"Lesser spotted dogfish",TRUE
"42","CSBBFraOT4/THA2/2004/110","CSBBFraOT4","THA2","OT","GOV",2004,12,1,1121,30,49.9001,-7.2358,"2.80E+03","3",113,3.525796,19.6816,81,3.3,0.06939332,303.0303,0.2429827,73.63114,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",7,104.950612393176,100.15388,100.87427,"Lesser spotted dogfish",TRUE
"43","CSBBFraOT4/THA2/2004/111","CSBBFraOT4","THA2","OT","GOV",2004,12,1,1547,30,50.4248,-7.1947,"2.90E+03","3",109,2.830196,19.57738,81,3.5,0.05540784,285.7143,0.2416961,69.05602,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,18.3638069581967,13.79778,18.04799,"Lesser spotted dogfish",TRUE
"44","CSBBFraOT4/THA2/2004/112","CSBBFraOT4","THA2","OT","GOV",2004,12,2,815,30,50.3765,-7.7469,"2.90E+03","3",110,3.632009,19,78,3.5,0.06900817,285.7143,0.2435897,69.59707,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",4,59.6726879307827,49.589091,57.96416,"Lesser spotted dogfish",TRUE
"45","CSBBFraOT4/THA2/2004/113","CSBBFraOT4","THA2","OT","GOV",2004,12,2,1051,30,50.4414,-8.2189,"2.90E+02","3",105,3.739451,21,86,3.3,0.07852846,303.0303,0.244186,73.99577,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,25.8607829039544,19.187946,25.46848,"Lesser spotted dogfish",TRUE
"46","CSBBFraOT4/THA2/2004/114","CSBBFraOT4","THA2","OT","GOV",2004,12,2,1413,30,50.0825,-8.0569,"2.90E+02","3",112,3.557186,21,85,4.4,0.07470091,227.2727,0.2470588,56.14973,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",4,55.584930236063,54.640947,53.54688,"Lesser spotted dogfish",TRUE
"47","CSBBFraOT4/THA2/2004/117","CSBBFraOT4","THA2","OT","GOV",2004,12,3,1059,30,50.1315,-9.661,"2.90E+01","4",133,3.657881,19,99,4.5,0.06949974,222.2222,0.1919192,42.64871,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,14.7393806341465,11.59639,14.38854,"Lesser spotted dogfish",TRUE
"48","CSBBFraOT4/THA2/2004/122","CSBBFraOT4","THA2","OT","GOV",2004,12,4,1301,30,50.877,-10.8323,"30D9","5",171,3.690502,20,96,4.2,0.07381005,238.0952,0.2083333,49.60317,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,27.9820277071492,24.552211,27.09658,"Lesser spotted dogfish",TRUE
"49","CSBBFraOT4/THA2/2004/125","CSBBFraOT4","THA2","OT","GOV",2004,12,5,1021,30,50.728,-9.5853,"3.00E+01","4",126,3.680125,18,93,4.3,0.06624224,232.5581,0.1935484,45.01125,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,30.2542856484824,20.197522,30.19222,"Lesser spotted dogfish",TRUE
"50","CSBBFraOT4/THA2/2004/127","CSBBFraOT4","THA2","OT","GOV",2004,12,5,1551,30,50.8688,-8.6897,"3.00E+02","3",111,3.706081,23,82,4.2,0.08523987,238.0952,0.2804878,66.78281,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",10,119.313686223926,90.79034,117.316,"Lesser spotted dogfish",TRUE
"51","CSBBFraOT4/THA2/2004/129","CSBBFraOT4","THA2","OT","GOV",2004,12,6,1254,30,51.5248,-8.3449,"3.20E+02","3",86,3.710549,19,77,4.2,0.07050043,238.0952,0.2467532,58.75077,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",15,219.919254148163,201.835741,212.76465,"Lesser spotted dogfish",TRUE
"52","CSBBFraOT4/THA2/2004/130","CSBBFraOT4","THA2","OT","GOV",2004,12,6,1520,30,51.6924,-8.0293,"3.20E+02","2",69,3.644076,18,74,4.3,0.06559336,232.5581,0.2432432,56.5682,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",7,111.706974069806,108.14166,106.71814,"Lesser spotted dogfish",TRUE
"53","CSBBFraOT4/THA2/2004/131","CSBBFraOT4","THA2","OT","GOV",2004,12,7,823,30,50.7575,-7.5857,"3.00E+03","3",104,3.654065,19.44242,80,4.2,0.07104387,238.0952,0.2430302,57.86434,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",3,44.3741529108908,52.34093,42.22743,"Lesser spotted dogfish",TRUE
"54","CSBBFraOT4/THA2/2004/132","CSBBFraOT4","THA2","OT","GOV",2004,12,7,1159,30,51.3091,-7.4817,"3.10E+03","3",89,3.728457,19,75,4.4,0.07084068,227.2727,0.2533333,57.57576,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,14.0230933495539,8.658473,14.11618,"Lesser spotted dogfish",TRUE
"55","CSBBFraOT4/THA2/2004/133","CSBBFraOT4","THA2","OT","GOV",2004,12,7,1443,30,51.6228,-7.4424,"3.20E+03","2",77,3.695195,19,75,4.6,0.07020871,217.3913,0.2533333,55.07246,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",10,146.869879939752,124.418868,142.43248,"Lesser spotted dogfish",TRUE
"56","CSBBFraOT4/THA2/2004/134","CSBBFraOT4","THA2","OT","GOV",2004,12,8,823,30,51.7747,-6.7163,"3.20E+04","2",70,3.569664,19,72,4.3,0.06782361,232.5581,0.2638889,61.36951,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",7,105.897609870346,89.64051,103.20891,"Lesser spotted dogfish",TRUE
"57","CSBBFraOT4/THA2/2004/135","CSBBFraOT4","THA2","OT","GOV",2004,12,8,946,30,51.778,-6.5406,"3.20E+04","2",69,3.694105,18,72,4.6,0.06649388,217.3913,0.25,54.34783,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",13,199.774643577114,160.86201,195.5067,"Lesser spotted dogfish",TRUE
"58","CSBBFraOT4/THA2/2004/136","CSBBFraOT4","THA2","OT","GOV",2004,12,8,1318,30,51.7648,-5.8549,"3.20E+05","3",118,3.475121,19,77,4.3,0.06602731,232.5581,0.2467532,57.38448,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",50,778.574819455899,661.85506,757.26248,"Lesser spotted dogfish",TRUE
"59","CSBBFraOT4/THA2/2004/137","CSBBFraOT4","THA2","OT","GOV",2004,12,8,1554,30,51.4357,-5.7865,"3.10E+05","3",84,3.657814,18,71,4.4,0.06584066,227.2727,0.2535211,57.61844,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",42,646.244316575906,473.14696,637.9037,"Lesser spotted dogfish",TRUE
"60","CSBBFraOT4/THA2/2004/141","CSBBFraOT4","THA2","OT","GOV",2004,12,10,824,30,51.2643,-6.5613,"3.10E+04","3",108,3.735494,20,81,3.4,0.07470989,294.1176,0.2469136,72.62164,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,14.0952475611623,17.52328,13.38511,"Lesser spotted dogfish",TRUE
"61","CSBBFraOT4/THA2/2004/142","CSBBFraOT4","THA2","OT","GOV",2004,12,10,953,29,51.1582,-6.4917,"3.10E+04","3",93,3.806648,19,78,3.8,0.07232631,263.1579,0.2435897,64.10256,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",5,70.5410629500756,54.57846,69.13115,"Lesser spotted dogfish",TRUE
"62","CSBBFraOT4/THA2/2004/64","CSBBFraOT4","THA2","OT","GOV",2004,11,16,746,30,48.4352,-7.4487,"2.50E+03","4",137,3.589182,19.43563,91,3.9,0.06975801,256.4103,0.2135783,54.76367,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,14.7811330505509,12.16936,14.33527,"Lesser spotted dogfish",TRUE
"63","CSBBFraOT4/THA2/2004/65","CSBBFraOT4","THA2","OT","GOV",2004,11,16,1010,29,48.5158,-7.1997,"2.60E+03","4",156,3.008175,19.65709,91,3.8,0.05913197,263.1579,0.216012,56.84526,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",2,35.5765768878917,35.06076,33.82265,"Lesser spotted dogfish",TRUE
"64","CSBBFraOT4/THA2/2004/66","CSBBFraOT4","THA2","OT","GOV",2004,11,16,1341,30,48.8784,-7.3145,"2.60E+03","4",140,3.671175,19.47239,94,4.1,0.07148656,243.9024,0.2071531,50.52514,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",4,57.7136253529757,59.10132,55.95456,"Lesser spotted dogfish",TRUE
"65","CSBBFraOT4/THA2/2004/67","CSBBFraOT4","THA2","OT","GOV",2004,11,16,1538,30,49.0699,-7.4199,"2.70E+03","4",136,3.651471,19.42321,92,4,0.07092329,250,0.2111218,52.78046,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",1,14.8916134753085,16.07914,14.09974,"Lesser spotted dogfish",TRUE
"66","CSBBFraOT4/THA2/2004/70","CSBBFraOT4","THA2","OT","GOV",2004,11,17,1254,30,48.3361,-8.0206,"2.50E+02","5",175,3.558344,19.85518,94,3.9,0.07065154,256.4103,0.2112253,54.16033,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",3,44.433719857493,43.59964,42.46191,"Lesser spotted dogfish",TRUE
"67","CSBBFraOT4/THA2/2004/71","CSBBFraOT4","THA2","OT","GOV",2004,11,19,753,30,49.1479,-8.7181,"2.70E+02","4",145,3.63147,19.53209,90,4.2,0.07093022,238.0952,0.2170233,51.67221,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",3,43.8680806484765,37.80994,42.29508,"Lesser spotted dogfish",TRUE
"68","CSBBFraOT4/THA2/2004/73","CSBBFraOT4","THA2","OT","GOV",2004,11,19,1216,30,49.213,-8.2735,"2.70E+02","4",142,3.525621,19.4965,98,3.2,0.06873727,312.5,0.1989439,62.16997,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",5,76.6562539595435,88.78811,72.74074,"Lesser spotted dogfish",TRUE
"69","CSBBFraOT4/THA2/2004/74","CSBBFraOT4","THA2","OT","GOV",2004,11,19,1606,30,48.7933,-8.2056,"2.60E+02","4",160,3.645498,19.70056,99,3.2,0.07181835,312.5,0.1989955,62.1861,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",6,87.6886789351148,104.45626,83.54412,"Lesser spotted dogfish",TRUE
"70","CSBBFraOT4/THA2/2004/75","CSBBFraOT4","THA2","OT","GOV",2004,11,20,758,30,49.4909,-8.6574,"2.70E+02","4",145,3.679972,19.53209,97,3.3,0.07187756,303.0303,0.2013618,61.01873,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",9,130.849274187601,135.78902,125.21294,"Lesser spotted dogfish",TRUE
"71","CSBBFraOT4/THA2/2004/76","CSBBFraOT4","THA2","OT","GOV",2004,11,20,1032,30,49.7427,-8.4604,"2.80E+02","4",140,3.670505,19.47239,94,3.3,0.0714735,303.0303,0.2071531,62.77366,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",4,58.0623927578392,51.774275,55.9648,"Lesser spotted dogfish",TRUE
"72","CSBBFraOT4/THA2/2004/78","CSBBFraOT4","THA2","OT","GOV",2004,11,20,1535,30,49.6575,-7.9424,"2.80E+03","4",131,3.645914,19.35984,96,3.4,0.07058431,294.1176,0.201665,59.31324,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",3,44.3292692131339,44.71255,42.50235,"Lesser spotted dogfish",TRUE
"73","CSBBFraOT4/THA2/2004/83","CSBBFraOT4","THA2","OT","GOV",2004,11,22,802,30,49.5451,-8.9412,"2.80E+02","4",137,3.609997,19.43563,94,3.4,0.07016255,294.1176,0.206762,60.81235,"CSBBFraOT4","Scyliorhinus canicula",105814,"55-87",4,58.7452509980049,51.393588,57.01048,"Lesser spotted dogfish",TRUE
