"","HaulID","Survey_Acronym.x","Ship","GearType","Gear","YearShot","MonthShot","DayShot","TimeShot","HaulDur_min","ShootLat_degdec","ShootLong_degdec","ICESStSq","SurvStratum","Depth_m","Distance_km","WingSpread_m","DoorSpread_m","NetOpen_m","WingSwpArea_sqkm","WingSwpVol_CorF","DoorSwptArea_CorF","DoorSwptVol_CorF","Survey_Acronym.y","SpeciesSciName","Aphia_Code","FishLength_cm","Number","DensAbund_N_Sqkm","DensBiom_kg_Sqkm","DensAbund_N_Sqkm_RAW","CommonName","WalkerCoeffApplied"
"11","CSBBFraOT4/THA2/2003/117","CSBBFraOT4","THA2","OT","GOV",2003,11,18,755,31,50.2318,-10.4023,"29D9","4",142,3.827086,18,97,4.5,0.06888754,222.2222,0.185567,41.23711,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",73,1973.41960983665,73.49084714,1059.69798,"Hake",TRUE
"12","CSBBFraOT4/THA2/2003/118","CSBBFraOT4","THA2","OT","GOV",2003,11,18,1053,30,50.3396,-10.6313,"29D9","5",162,3.61523,19,98,4.5,0.06868938,222.2222,0.1938776,43.0839,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",82,2123.53824698571,147.2568378,1193.77985,"Hake",TRUE
"13","CSBBFraOT4/THA2/2003/119","CSBBFraOT4","THA2","OT","GOV",2003,11,18,1412,31,50.4982,-10.0271,"29D9","4",140,3.480077,19,95,4.6,0.06612147,217.3913,0.2,43.47826,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",92,2547.72328753702,119.30839165,1391.37858,"Hake",TRUE
"14","CSBBFraOT4/THA2/2003/120","CSBBFraOT4","THA2","OT","GOV",2003,11,18,1629,30,50.7467,-9.9512,"3.00E+01","4",118,3.603492,18,94,4.3,0.06486285,232.5581,0.1914894,44.53241,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",82,2410.74477773282,59.3779146,1264.20598,"Hake",TRUE
"15","CSBBFraOT4/THA2/2003/121","CSBBFraOT4","THA2","OT","GOV",2003,11,19,757,30,50.648,-9.6209,"3.00E+01","4",128,3.316693,18,96,4.7,0.05970047,212.766,0.1875,39.89362,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",54,1660.1048734283,73.08388805,904.51547,"Hake",TRUE
"16","CSBBFraOT4/THA2/2003/122","CSBBFraOT4","THA2","OT","GOV",2003,11,19,1006,29,50.4814,-9.355,"2.90E+01","4",127,3.548135,17,95,4.6,0.06031829,217.3913,0.1789474,38.9016,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",95,2963.423566121,86.89068647,1574.97822,"Hake",TRUE
"17","CSBBFraOT4/THA2/2003/123","CSBBFraOT4","THA2","OT","GOV",2003,11,19,1354,30,50.4093,-8.5799,"2.90E+02","4",123,3.704119,19,99,4.5,0.07037826,222.2222,0.1919192,42.64871,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",376,10255.6822257753,219.7412188,5342.55917,"Hake",TRUE
"18","CSBBFraOT4/THA2/2003/124","CSBBFraOT4","THA2","OT","GOV",2003,11,19,1536,30,50.5087,-8.6346,"3.00E+02","3",116,3.611773,19.75772,77,4.6,0.0713604,217.3913,0.2565938,55.78126,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",192,5138.9755954293,124.41564304,2690.56791,"Hake",TRUE
"19","CSBBFraOT4/THA2/2003/125","CSBBFraOT4","THA2","OT","GOV",2003,11,20,753,30,51.2519,-9.4691,"3.10E+01","3",95,3.767898727,20,78,4.2,0.075357975,238.0952381,0.256410256,61.05006105,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",14,353.612654673665,9.304971101,185.77994013,"Hake",TRUE
"20","CSBBFraOT4/THA2/2003/126","CSBBFraOT4","THA2","OT","GOV",2003,11,20,1022,30,51.1407,-8.9444,"3.10E+02","3",109,3.65656909,20,81,4.2,0.073131382,238.0952381,0.24691358,58.78894768,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",66,1686.1670926597,54.996806105,902.48534046,"Hake",TRUE
"21","CSBBFraOT4/THA2/2003/127","CSBBFraOT4","THA2","OT","GOV",2003,11,20,1411,30,51.5232,-8.3608,"3.20E+02","3",86,3.818503702,19,75,4.2,0.07255157,238.0952381,0.253333333,60.31746032,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",8,198.852392319422,10.318243809,110.26639344,"Hake",TRUE
"22","CSBBFraOT4/THA2/2003/128","CSBBFraOT4","THA2","OT","GOV",2003,11,20,1620,29,51.689,-8.0297,"3.20E+02","2",70,3.559649508,18,72,4.9,0.064073691,204.0816327,0.25,51.02040816,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",22,637.82654396043,22.484883718,343.35465317,"Hake",TRUE
"23","CSBBFraOT4/THA2/2003/130","CSBBFraOT4","THA2","OT","GOV",2003,11,21,953,31,51.6227,-7.4424,"3.20E+03","2",74,3.563116454,19,73,4.2,0.067699213,238.0952381,0.260273973,61.96999348,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",9,208.729424254803,34.47063741,132.94098483,"Hake",TRUE
"24","CSBBFraOT4/THA2/2003/131","CSBBFraOT4","THA2","OT","GOV",2003,11,21,1307,30,51.7836,-6.703,"3.20E+04","2",70,3.427161247,18,69,4.5,0.061688902,222.2222222,0.260869565,57.97101449,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",3,82.1384434466897,7.063390394,48.63111324,"Hake",TRUE
"25","CSBBFraOT4/THA2/2003/132","CSBBFraOT4","THA2","OT","GOV",2003,11,21,1439,29,51.7788,-6.5384,"3.20E+04","2",70,3.680844073,18,69,4.5,0.066255193,222.2222222,0.260869565,57.97101449,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",5,122.565726864265,14.824236163,75.46578235,"Hake",TRUE
"26","CSBBFraOT4/THA2/2003/133","CSBBFraOT4","THA2","OT","GOV",2003,11,22,741,29,51.4717,-6.1251,"3.10E+04","3",108,3.771269933,20,78,4,0.075425399,250,0.256410256,64.1025641,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",9,209.547778927361,14.442184434,119.32320095,"Hake",TRUE
"27","CSBBFraOT4/THA2/2003/134","CSBBFraOT4","THA2","OT","GOV",2003,11,22,1033,31,51.26,-6.5531,"3.10E+04","3",110,3.517766573,20,77,4.2,0.070355331,238.0952381,0.25974026,61.84291899,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",8,217.687938013386,4.222673971,113.70851128,"Hake",TRUE
"28","CSBBFraOT4/THA2/2003/135","CSBBFraOT4","THA2","OT","GOV",2003,11,22,1158,30,51.156,-6.5503,"3.10E+04","3",97,3.601736735,19.24386056,75,4.2,0.069311319,238.0952381,0.256584807,61.09162082,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",4,113.45945761183,1.004063811,57.71063124,"Hake",TRUE
"29","CSBBFraOT4/THA2/2003/137","CSBBFraOT4","THA2","OT","GOV",2003,11,22,1633,29,51.1824,-6.133,"3.10E+04","3",104,3.4948077,19.44241988,77,4.6,0.067947519,217.3913043,0.25249896,54.89107815,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",25,697.035997277082,16.950401192,367.931022,"Hake",TRUE
"30","CSBBFraOT4/THA2/2003/138","CSBBFraOT4","THA2","OT","GOV",2003,11,23,747,30,51.0967,-5.1415,"3.10E+05","2",70,3.434918,18,70,4.4,0.06182852,227.2727,0.2571429,58.44156,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",32,972.929061219801,27.5469173,517.56059,"Hake",TRUE
"31","CSBBFraOT4/THA2/2003/141","CSBBFraOT4","THA2","OT","GOV",2003,11,23,1628,31,51.4322,-5.7852,"3.10E+05","3",84,3.620296889,18.84021529,76,3.6,0.068207173,277.7777778,0.24789757,68.860436,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",22,619.207565742948,10.924270222,322.54672193,"Hake",TRUE
"32","CSBBFraOT4/THA2/2003/142","CSBBFraOT4","THA2","OT","GOV",2003,11,24,744,29,50.6657,-7.3472,"3.00E+03","3",104,3.638879,20,81,3.4,0.07277758,294.1176,0.2469136,72.62164,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",73,1898.52284438912,50.94695642,1003.05603,"Hake",TRUE
"33","CSBBFraOT4/THA2/2003/145","CSBBFraOT4","THA2","OT","GOV",2003,11,24,1537,31,49.905,-7.2117,"2.80E+03","3",114,3.707085,21,86,4.2,0.07784879,238.0952,0.244186,58.13953,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",13,314.475558890662,8.62680149,166.99037,"Hake",TRUE
"34","CSBBFraOT4/THA2/2003/146","CSBBFraOT4","THA2","OT","GOV",2003,11,25,751,30,50.5532,-7.9095,"3.00E+03","3",117,3.651718,21,86,4.3,0.07668608,232.5581,0.244186,56.78745,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",58,1383.79779359868,59.961495,756.33021,"Hake",TRUE
"35","CSBBFraOT4/THA2/2003/147","CSBBFraOT4","THA2","OT","GOV",2003,11,25,939,30,50.3868,-8.0847,"2.90E+02","4",126,3.657537,22,90.57865,4.3,0.08046582,232.5581,0.2428828,56.48438,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",285,6673.33825601542,200.68140977,3541.87648,"Hake",TRUE
"36","CSBBFraOT4/THA2/2003/148","CSBBFraOT4","THA2","OT","GOV",2003,11,25,1133,30,50.4162,-8.25,"2.90E+02","3",114,3.651876,20,78,4.6,0.07303751,217.3913,0.2564103,55.74136,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",109,2676.2128212182,144.0903522,1492.38345,"Hake",TRUE
"37","CSBBFraOT4/THA2/2003/149","CSBBFraOT4","THA2","OT","GOV",2003,11,25,1439,30,50.7545,-8.4119,"3.00E+02","3",111,3.542432,20,81,4.6,0.07084865,217.3913,0.2469136,53.67687,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",36,952.495725654372,31.0141337,508.12547,"Hake",TRUE
"38","CSBBFraOT4/THA2/2003/150","CSBBFraOT4","THA2","OT","GOV",2003,11,26,759,31,50.1368,-9.7088,"2.90E+01","4",132,3.529676,19,98,4.3,0.06706384,232.5581,0.1938776,45.0878,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",161,4637.10933954828,75.7807348,2400.69765,"Hake",TRUE
"39","CSBBFraOT4/THA2/2003/151","CSBBFraOT4","THA2","OT","GOV",2003,11,26,1009,30,49.9368,-9.4582,"2.80E+01","4",127,3.660023,20,96,4.7,0.07320045,212.766,0.2083333,44.32624,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",29,738.074213805619,23.78704526,396.17244,"Hake",TRUE
"40","CSBBFraOT4/THA2/2003/152","CSBBFraOT4","THA2","OT","GOV",2003,11,26,1214,30,49.7687,-9.5503,"2.80E+01","4",145,3.633991,19,96,4.5,0.06904583,222.2222,0.1979167,43.98148,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",328,9271.63567536219,105.46055521,4750.46798,"Hake",TRUE
"41","CSBBFraOT4/THA2/2003/153","CSBBFraOT4","THA2","OT","GOV",2003,11,26,1513,29,49.966,-9.1666,"2.80E+01","4",136,3.644511,21,91,4.2,0.07653473,238.0952,0.2307692,54.94505,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",125,3078.13322740672,87.73794666,1633.24549,"Hake",TRUE
"42","CSBBFraOT4/THA2/2003/154","CSBBFraOT4","THA2","OT","GOV",2003,11,27,752,30,49.9597,-8.135,"2.80E+02","4",129,3.423367,21,96,4.5,0.07189071,222.2222,0.21875,48.61111,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",69,1723.77758398088,95.600213,959.79022,"Hake",TRUE
"43","CSBBFraOT4/THA2/2003/155","CSBBFraOT4","THA2","OT","GOV",2003,11,27,1232,30,49.714,-8.9936,"2.80E+02","4",141,3.56727,20,97,4.1,0.0713454,243.9024,0.2061856,50.28916,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",166,4459.70065840024,95.12028271,2326.70922,"Hake",TRUE
"44","CSBBFraOT4/THA2/2003/156","CSBBFraOT4","THA2","OT","GOV",2003,11,27,1612,30,49.5636,-8.3082,"2.80E+02","4",132,3.572369,19,98,4.1,0.06787502,243.9024,0.1938776,47.28721,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",21,593.034985218063,11.40464734,309.39217,"Hake",TRUE
"45","CSBBFraOT4/THA2/2003/157","CSBBFraOT4","THA2","OT","GOV",2003,11,28,756,31,49.487,-8.0621,"2.70E+02","4",134,3.548388,19,98,4.6,0.06741937,217.3913,0.1938776,42.14729,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",39,1107.47846979452,20.5885846,578.46878,"Hake",TRUE
"46","CSBBFraOT4/THA2/2003/158","CSBBFraOT4","THA2","OT","GOV",2003,11,28,1155,31,49.6239,-7.3,"2.80E+03","4",120,3.615691,20,98,3.9,0.07231382,256.4103,0.2040816,52.32862,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",16,422.245789854647,8.6970527,221.25779,"Hake",TRUE
"47","CSBBFraOT4/THA2/2003/159","CSBBFraOT4","THA2","OT","GOV",2003,11,28,1420,30,49.4012,-7.1858,"2.70E+03","4",119,3.461215,19,96,4.1,0.06576309,243.9024,0.1979167,48.27236,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",17,467.291029070244,23.9017958,258.50366,"Hake",TRUE
"48","CSBBFraOT4/THA2/2003/160","CSBBFraOT4","THA2","OT","GOV",2003,11,29,749,30,49.1546,-8.709,"2.70E+02","4",145,3.503228455,20,94,4.4,0.070064569,227.2727273,0.212765957,48.35589942,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",23,630.590271417444,11.760505697,328.26862844,"Hake",TRUE
"49","CSBBFraOT4/THA2/2003/161","CSBBFraOT4","THA2","OT","GOV",2003,11,29,1047,30,48.7841,-8.5523,"2.60E+02","4",149,3.661333568,20,94,4.3,0.073226671,232.5581395,0.212765957,49.48045522,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",19,434.046089216203,43.258387992,259.4683009,"Hake",TRUE
"50","CSBBFraOT4/THA2/2003/162","CSBBFraOT4","THA2","OT","GOV",2003,11,29,1317,29,48.7627,-8.2388,"2.60E+02","4",158,3.47995786,19,97,3.9,0.066119199,256.4102564,0.195876289,50.2246894,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",8,202.055476966692,21.64043876,120.99360064,"Hake",TRUE
"51","CSBBFraOT4/THA2/2003/163","CSBBFraOT4","THA2","OT","GOV",2003,11,29,1607,29,48.9672,-7.8781,"2.60E+03","4",143,3.493922236,20,99,4.1,0.069878445,243.902439,0.202020202,49.27322,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",14,326.969472804156,43.10947782,200.34790496,"Hake",TRUE
"52","CSBBFraOT4/THA2/2003/165","CSBBFraOT4","THA2","OT","GOV",2003,11,30,1011,30,48.9266,-7.3199,"2.60E+03","4",140,3.947140821,19,97,4.3,0.074995676,232.5581395,0.195876289,45.55262527,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",12,244.900185150963,49.299313575,160.00922591,"Hake",TRUE
"53","CSBBFraOT4/THA2/2003/95","CSBBFraOT4","THA2","OT","GOV",2003,11,12,735,30,48.3897,-9.3869,"2.50E+01","4",138,3.712521152,18,100,3.8,0.066825381,263.1578947,0.18,47.36842105,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",14,323.399186971274,58.306879262,209.50123809,"Hake",TRUE
"54","CSBBFraOT4/THA2/2003/96","CSBBFraOT4","THA2","OT","GOV",2003,11,12,938,29,48.3181,-9.1613,"2.50E+01","5",174,3.418245531,19,97,3.2,0.064946665,312.5,0.195876289,61.21134021,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",6,160.429612690485,13.123558753,92.3834964,"Hake",TRUE
"55","CSBBFraOT4/THA2/2003/97","CSBBFraOT4","THA2","OT","GOV",2003,11,12,1210,30,48.3239,-8.8364,"2.50E+02","5",176,3.663105168,19,91,3.6,0.069598998,277.7777778,0.208791209,57.997558,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",4,93.0579743866666,11.324046744,57.47209161,"Hake",TRUE
"56","CSBBFraOT4/THA2/2003/98","CSBBFraOT4","THA2","OT","GOV",2003,11,12,1615,29,48.3505,-7.9956,"2.50E+03","5",178,3.839732996,20,95.1273982,4.1,0.07679466,243.902439,0.210244371,51.27911488,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",2,45.0437387836481,4.686590959,26.04347754,"Hake",TRUE
"57","CSBBFraOT4/THA2/2004/105","CSBBFraOT4","THA2","OT","GOV",2004,11,30,806,30,48.0371,-7.4602,"2.50E+03","5",175,3.601986,19.85518,94,3.3,0.07151807,303.0303,0.2112253,64.00766,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",3,73.1506647093061,7.1340112,41.94744,"Hake",TRUE
"58","CSBBFraOT4/THA2/2004/108","CSBBFraOT4","THA2","OT","GOV",2004,11,30,1458,30,48.0021,-6.9014,"2.50E+04","4",164,3.465305,19.74304,94,3.6,0.06841566,277.7778,0.2100324,58.34232,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",3,82.382438875334,2.1567957,43.84962,"Hake",TRUE
"59","CSBBFraOT4/THA2/2004/110","CSBBFraOT4","THA2","OT","GOV",2004,12,1,1121,30,49.9001,-7.2358,"2.80E+03","3",113,3.525796,19.6816,81,3.3,0.06939332,303.0303,0.2429827,73.63114,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",48,1340.67542499538,21.8489512,691.7093,"Hake",TRUE
"60","CSBBFraOT4/THA2/2004/111","CSBBFraOT4","THA2","OT","GOV",2004,12,1,1547,30,50.4248,-7.1947,"2.90E+03","3",109,2.830196,19.57738,81,3.5,0.05540784,285.7143,0.2416961,69.05602,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",80,2784.55527155026,44.14204689,1443.83912,"Hake",TRUE
"61","CSBBFraOT4/THA2/2004/112","CSBBFraOT4","THA2","OT","GOV",2004,12,2,815,30,50.3765,-7.7469,"2.90E+03","3",110,3.632009,19,78,3.5,0.06900817,285.7143,0.2435897,69.59707,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",9,246.389475338306,7.1417702,130.41935,"Hake",TRUE
"62","CSBBFraOT4/THA2/2004/113","CSBBFraOT4","THA2","OT","GOV",2004,12,2,1051,30,50.4414,-8.2189,"2.90E+02","3",105,3.739451,21,86,3.3,0.07852846,303.0303,0.244186,73.99577,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",61,1433.1190174692,61.3545023,776.78839,"Hake",TRUE
"63","CSBBFraOT4/THA2/2004/114","CSBBFraOT4","THA2","OT","GOV",2004,12,2,1413,30,50.0825,-8.0569,"2.90E+02","3",112,3.557186,21,85,4.4,0.07470091,227.2727,0.2470588,56.14973,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",178,4670.80634350284,47.51270218,2382.83576,"Hake",TRUE
"64","CSBBFraOT4/THA2/2004/115","CSBBFraOT4","THA2","OT","GOV",2004,12,2,1559,30,49.9618,-8.1948,"2.80E+02","4",129,3.659647,21,95,4.1,0.07685259,243.9024,0.2210526,53.91528,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",817,20988.6114420295,170.0132487,10630.74073,"Hake",TRUE
"65","CSBBFraOT4/THA2/2004/116","CSBBFraOT4","THA2","OT","GOV",2004,12,3,820,30,50.2156,-9.1271,"2.90E+01","4",136,3.625982,22,94,4.2,0.0797716,238.0952,0.2340426,55.72442,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",885,21872.9815720694,195.0994702,11094.17305,"Hake",TRUE
"66","CSBBFraOT4/THA2/2004/117","CSBBFraOT4","THA2","OT","GOV",2004,12,3,1059,30,50.1315,-9.661,"2.90E+01","4",133,3.657881,19,99,4.5,0.06949974,222.2222,0.1919192,42.64871,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",217,6078.32681830597,84.43587503,3122.31384,"Hake",TRUE
"67","CSBBFraOT4/THA2/2004/118","CSBBFraOT4","THA2","OT","GOV",2004,12,3,1336,30,50.3011,-10.0356,"29D9","4",128,3.684523,19,99,4.4,0.07000593,227.2727,0.1919192,43.618,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",26,701.799088623529,20.37269123,371.39711,"Hake",TRUE
"68","CSBBFraOT4/THA2/2004/119","CSBBFraOT4","THA2","OT","GOV",2004,12,3,1606,30,50.233,-10.405,"29D9","4",143,3.689317,19.50844,100,4.4,0.07197282,227.2727,0.1950844,44.33737,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",54,1467.04993767781,18.9873665,750.28323,"Hake",TRUE
"69","CSBBFraOT4/THA2/2004/122","CSBBFraOT4","THA2","OT","GOV",2004,12,4,1301,30,50.877,-10.8323,"30D9","5",171,3.690502,20,96,4.2,0.07381005,238.0952,0.2083333,49.60317,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",46,1205.42844295618,24.90777606,623.22134,"Hake",TRUE
"70","CSBBFraOT4/THA2/2004/123","CSBBFraOT4","THA2","OT","GOV",2004,12,4,1541,30,50.9932,-10.45,"30D9","4",149,3.615853,19,95,4.2,0.06870121,238.0952,0.2,47.61905,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",75,2131.98973788852,26.9903003,1091.68384,"Hake",TRUE
"71","CSBBFraOT4/THA2/2004/124","CSBBFraOT4","THA2","OT","GOV",2004,12,5,828,30,50.7469,-9.9521,"3.00E+01","4",121,3.699486,18,92,4.5,0.06659075,222.2222,0.1956522,43.47826,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",29,822.658181876184,21.4269298,435.49593,"Hake",TRUE
"72","CSBBFraOT4/THA2/2004/125","CSBBFraOT4","THA2","OT","GOV",2004,12,5,1021,30,50.728,-9.5853,"3.00E+01","4",126,3.680125,18,93,4.3,0.06624224,232.5581,0.1935484,45.01125,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",55,1581.60783189788,35.5644285,830.28606,"Hake",TRUE
"73","CSBBFraOT4/THA2/2004/126","CSBBFraOT4","THA2","OT","GOV",2004,12,5,1223,30,50.7491,-9.2861,"3.00E+01","4",124,3.665654,18,97,3.9,0.06598176,256.4103,0.185567,47.58128,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",108,3132.81830617296,60.6077551,1636.81578,"Hake",TRUE
"74","CSBBFraOT4/THA2/2004/127","CSBBFraOT4","THA2","OT","GOV",2004,12,5,1551,30,50.8688,-8.6897,"3.00E+02","3",111,3.706081,23,82,4.2,0.08523987,238.0952,0.2804878,66.78281,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",140,3108.38223577665,75.1578992,1642.424,"Hake",TRUE
"75","CSBBFraOT4/THA2/2004/129","CSBBFraOT4","THA2","OT","GOV",2004,12,6,1254,30,51.5248,-8.3449,"3.20E+02","3",86,3.710549,19,77,4.2,0.07050043,238.0952,0.2467532,58.75077,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",67,1803.05592724295,38.1688893,950.34882,"Hake",TRUE
"76","CSBBFraOT4/THA2/2004/130","CSBBFraOT4","THA2","OT","GOV",2004,12,6,1520,30,51.6924,-8.0293,"3.20E+02","2",69,3.644076,18,74,4.3,0.06559336,232.5581,0.2432432,56.5682,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",339,9673.09656213919,244.8818579,5168.20588,"Hake",TRUE
"77","CSBBFraOT4/THA2/2004/131","CSBBFraOT4","THA2","OT","GOV",2004,12,7,823,30,50.7575,-7.5857,"3.00E+03","3",104,3.654065,19.44242,80,4.2,0.07104387,238.0952,0.2430302,57.86434,"CSBBFraOT4","Merluccius merluccius",126484,"1-43",16,435.536504098289,5.9557573,225.21296,"Hake",TRUE
